ID,Name,Country,League,Club
p208052,Yiadom,Ghana,EFL League One,Reading
p192499,Héctor Yuste,Spain,ISL,East Bengal
p277457,Zahiroleslam,United States,1A Pro League,STVV
p223568,Zajkov,North Macedonia,SUPERLIGA,Univ. Craiova
p267625,Zalazar,Argentina,Primera División,Gimnasia
p259937,Zamudio,Peru,Sudamericana,Sport Huancayo
p222773,Zander,Germany,3. Liga,SV Sandhausen
p266699,Zárate,Paraguay,Libertadores,IDV
p266390,Zawadzki,United States,MLS,Columbus Crew
p216381,Zimmer,Germany,Bundesliga 2,Kaiserslautern
p262978,Zimmerschied,Germany,Bundesliga 2,SV Elversberg
p236046,Zlobin,Russia,Liga Portugal,FC Famalicão
p210538,Zuffi,Switzerland,CSSL,FC Winterthur
p271090,Žugelj,Slovenia,Eliteserien,FK Bodø/Glimt
p276495,Talys,Brazil,Liga Portugal,Farense
p259185,Aasgaard,Norway,EFL League One,Wigan Athletic
p237347,Abdallah,Netherlands,Ligue 2 BKT,Rodez AF
p257190,Abiama,Nigeria,Bundesliga 2,Kaiserslautern
p203575,Abramowicz,Poland,PKO BP Ekstraklasa,Puszcza
p237214,Abubakar,Ghana,MLS,Colorado Rapids
p251502,Abubakari,Ghana,3F Superliga,Lyngby BK
p248812,Ackah,Ghana,Trendyol Süper Lig,Kayserispor
p259321,Acosta,Uruguay,Libertadores,Peñarol
p266272,Adeline,France,Ligue 2 BKT,ESTAC Troyes
p209691,Adéoti,Benin,Ligue 2 BKT,Laval MFC
p256173,Adorno,Bolivia,Sudamericana,Nacional Potosí
p243442,Aiwu,Austria,Ö. Bundesliga,SK Sturm Graz
p260282,Akimoto,Japan,1A Pro League,OH Leuven
p275487,Akinsola,Nigeria,Liga Portugal,AVS Futebol SAD
p251800,Akyol,Turkey,Trendyol Süper Lig,Konyaspor
p208949,Al Abed,Saudi Arabia,ROSHN Saudi League,Al Riyadh
p241862,Al Bishi,Saudi Arabia,ROSHN Saudi League,Al Taawoun
p241938,Al Dawsari,Saudi Arabia,ROSHN Saudi League,Al Hilal
p210134,Al Fatil,Saudi Arabia,ROSHN Saudi League,Al Nassr
p263376,Al Hamadi,Iraq,Premier League,Ipswich
p230713,Al Malki,Saudi Arabia,ROSHN Saudi League,Ettifaq FC
p233961,Al Najai,Saudi Arabia,ROSHN Saudi League,Al Nassr
p245414,Al Otaibi,Saudi Arabia,ROSHN Saudi League,Ettifaq FC
p272967,Al Saed,Iraq,Eredivisie,sc Heerenveen
p238519,Al Shamrani,Saudi Arabia,ROSHN Saudi League,Al Kholood
p220895,Al Sulayhim,Saudi Arabia,ROSHN Saudi League,Al Nassr
p245268,Al Yami,Saudi Arabia,ROSHN Saudi League,Al Hilal
p233767,Alakouch,Morocco,Ligue 2 BKT,Paris FC
p235824,Alarcón,Chile,LALIGA HYPERMOTION,Cádiz CF
p257398,Albanese,Belgium,Finnliiga,HJK Helsinki
p262501,Aldasoro,Spain,LALIGA HYPERMOTION,R. Racing Club
p240867,Alese,England,EFL Championship,Sunderland
p273866,Alfonso,Argentina,Primera División,Huracán
p265667,Alman,Ecuador,Sudamericana,Delfín SC
p213557,João Pedro,Portugal,SUPERLIGA,UTA Arad
p72875,Almeyda,Azerbaijan,Liga Azerbaijan,Qarabağ FK
p269228,Altimira,Spain,LALIGA EA SPORTS,CD Leganés
p276491,Altunashvili,Georgia,Ö. Bundesliga,Wolfsberger AC
p269632,Fran Álvarez,Spain,PKO BP Ekstraklasa,Widzew Łódź
p242119,Amaechi,England,Bundesliga 2,1. FC Magdeburg
p276538,Amatucci,Italy,Serie BKT,Cittadella
p263208,Ameyaw,Poland,PKO BP Ekstraklasa,Raków
p232250,Amos,England,Scottish Prem,Hibernian
p234668,Ananou,Togo,1A Pro League,STVV
p241578,Andersson,Sweden,3F Superliga,Randers FC
p254427,Añez,Bolivia,Sudamericana,Nacional Potosí
p255729,Ángeles,Peru,Sudamericana,Sport Huancayo
p266716,Angulo,Ecuador,Libertadores,LDU Quito
p276372,Ansah,Germany,Bundesliga 2,SC Paderborn 07
p232558,Anthony,Nigeria,CSL,Nantong Zhiyun FC
p260745,Antonisse,Curaçao,Liga Portugal,Moreirense FC
p234501,Anyembe,Kenya,3F Superliga,Viborg FF
p240069,Anziani,France,Ligue 2 BKT,AC Ajaccio
p239451,Appin,France,LALIGA HYPERMOTION,Burgos CF
p252996,Arace,Venezuela,Sudamericana,Dep. La Guaira
p221473,Arancibia,Chile,Sudamericana,Uni. Católica
p253777,Araujo,Paraguay,Sudamericana,Metropolitanos
p242744,Aremu,Nigeria,Bundesliga 2,Kaiserslautern
p253859,Arias,Venezuela,Sudamericana,Dep. La Guaira
p261351,Arismendi,Argentina,Primera División,Sarmiento
p228874,Arnold,Switzerland,CSSL,FC Winterthur
p251201,Arnstad,Norway,3F Superliga,AGF
p246406,Arreaga,Ecuador,MLS,New England
p222644,Asad,Argentina,MLS,FC Cincinnati
p254257,Asan,Turkey,Trendyol Süper Lig,Trabzonspor
p234716,Attamah,Ghana,Trendyol Süper Lig,Kayserispor
p253603,Aubert,Peru,Sudamericana,ADT
p276547,Augusto,Angola,Trendyol Süper Lig,Alanyaspor
p239924,Zé Ricardo,Brazil,Liga Portugal,AVS Futebol SAD
p257400,Ayari,Sweden,Premier League,Brighton
p261531,Nazinho,Portugal,1A Pro League,Cercle Brugge
p224466,Ba Dun,China PR,CSL,Tianjin JMT FC
p229184,Baack,Germany,3. Liga,SC Verl
p192070,Baffoe,Sweden,Allsvenskan,Halmstads BK
p198625,Bain,Scotland,Scottish Prem,Celtic
p242716,Baird,United States,MLS,FC Cincinnati
p220521,Bălașa,Romania,SUPERLIGA,Farul Constanța
p243205,Elves Baldé,Portugal,Liga Portugal,Farense
p241858,Bamba,Côte d'Ivoire,Ligue 2 BKT,AC Ajaccio
p239718,Bandé,Burkina Faso,Finnliiga,HJK Helsinki
p268098,Baráth,Hungary,PKO BP Ekstraklasa,Raków
p251957,Barbet,France,Eredivisie,Almere City FC
p259581,Sergio Barcia,Spain,PKO BP Ekstraklasa,Legia Warszawa
p254749,Bareiro,Paraguay,Sudamericana,Metropolitanos
p201240,Barkhuizen,England,EFL Championship,Derby County
p245749,Baroan,France,CSSL,FC Winterthur
p274439,Baron,France,CSSL,Servette FC
p204242,Barreto,France,Ligue 2 BKT,AC Ajaccio
p253772,Barreto,Peru,Sudamericana,UCV
p265556,Barreto,Paraguay,Sudamericana,Olimpia
p274122,Barrios,Uruguay,Sudamericana,Racing Club
p273081,Barros Schelotto,Argentina,Primera División,Platense
p266462,Bassey,Nigeria,Magyar Liga,Ferencvárosi TC
p253526,Bazán,Peru,Sudamericana,Dep. Garcilaso
p222654,Beesley,England,EFL League One,Blackpool
p196930,Bejarano,Bolivia,Sudamericana,Wilstermann
p253584,Beltrán,Argentina,Sudamericana,Dep. Garcilaso
p254754,Benítez,Paraguay,Sudamericana,Sportivo Luqueño
p232535,Benítez,Argentina,Primera División,Huracán
p253253,Benítez,Paraguay,Libertadores,Cerro Porteño
p264159,Iker Benito,Spain,LALIGA EA SPORTS,CA Osasuna
p262713,Bennett,England,EFL League One,Cambridge Utd
p268709,Bennette,Costa Rica,EFL Championship,Sunderland
p252927,Bertagnoli,Italy,Serie BKT,Brescia
p250976,Bessilé,Togo,Ligue 2 BKT,USL Dunkerque
p244736,Beusnard,France,Ligue 2 BKT,Pau FC
p254267,Białek,Poland,Bundesliga,VfL Wolfsburg
p271477,Bianco,Italy,Serie A Enilive,Monza
p244256,Bielica,Poland,Eredivisie,NAC Breda
p229713,Bizama,Chile,Libertadores,Palestino
p266731,Bjørlo,Norway,Eliteserien,Fredrikstad FK
p239748,Blažek,Slovakia,SUPERLIGA,FC Rapid 1923
p242073,Blázquez,Argentina,Libertadores,Talleres
p217606,Boateng,Ghana,MLS,New England
p225636,Boeder,Germany,3. Liga,Dynamo Dresden
p220178,Bokila,Congo DR,Eredivisie,Willem II
p215970,Bolingoli,Belgium,1A Pro League,Standard Liège
p197928,Bond,England,EFL Championship,Watford
p257353,Bondo,France,Serie A Enilive,Monza
p264816,Bonnah,Holland,Ö. Bundesliga,Austria Klagenfurt
p236392,Chiki,Spain,LALIGA HYPERMOTION,Racing de Ferrol
p270863,Borza,Romania,SUPERLIGA,FC Rapid 1923
p228759,Boto,Madagascar,Ligue 2 BKT,Pau FC
p258784,Boukhalfa,Germany,Bundesliga,FC St. Pauli
p256788,Boura,Netherlands,Ligue 2 BKT,ESTAC Troyes
p258692,Boyamba,Germany,3. Liga,Rot-Weiss Essen
p259679,Braaf,Holland,Serie BKT,Salernitana
p269912,Brackelmann,Germany,Bundesliga 2,SC Paderborn 07
p203749,Bradley,England,EFL Championship,Derby County
p242629,João Moutinho,Portugal,PKO BP Ekstraklasa,Jagiellonia
p239926,Brandhof,Denmark,3F Superliga,AGF
p276365,Brandt,Germany,Bundesliga 2,SSV Ulm 1846
p265640,Brea,Argentina,Libertadores,Huachipato
p256800,Breum,Denmark,Eredivisie,Go Ahead Eagles
p243537,Breunig,Germany,Bundesliga,Heidenheim
p73285,Brkić,Croatia,PKO BP Ekstraklasa,Motor Lublin
p257549,Brochero,Argentina,Primera División,Barracas Central
p240096,Brook,Australia,MLS,Real Salt Lake
p271816,Brooks,England,EFL Championship,Sheffield Utd
p234196,Bruijn,Holland,Eredivisie,Heracles Almelo
p260186,Brumme,Germany,3. Liga,Rot-Weiss Essen
p202050,Bruns,Holland,Eredivisie,Heracles Almelo
p259673,Bruns,Holland,Eredivisie,FC Twente
p223925,Brunst,Germany,Bundesliga 2,SV Darmstadt 98
p252082,Brym,Canada,Eredivisie,Sparta Rotterdam
p242853,Brynn,England,EFL Championship,Middlesbrough
p229260,Bua,Switzerland,CSSL,FC Sion
p238895,Conrado,Brazil,PKO BP Ekstraklasa,Lechia Gdańsk
p259873,Bueno,Uruguay,Sudamericana,Racing Club
p242528,Buitink,Holland,Eredivisie,PEC Zwolle
p258307,Buletsa,Ukraine,PKO BP Ekstraklasa,Lechia Gdańsk
p252527,Burch,Switzerland,PKO BP Ekstraklasa,Legia Warszawa
p276583,Burcu,Turkey,Bundesliga 2,1. FC Magdeburg
p224426,Bürgy,Switzerland,3F Superliga,Viborg FF
p243838,Burkart,Switzerland,CSSL,FC Winterthur
p241984,Burke,Jamaica,MLS,Red Bulls
p240784,Bursik,England,Scottish Prem,Hibernian
p239259,Bushiri,Congo DR,Scottish Prem,Hibernian
p209957,Busk,Denmark,3F Superliga,Sønderjyske
p49472,Butelle,France,Ligue 1 McDonald's,Stade de Reims
p269350,Buttaro,Italy,Serie BKT,Palermo
p73457,Bužek,Czech Republic,Česká Liga,Slavia Praha
p224855,Byers,Scotland,EFL League Two,Port Vale
p259611,Cabello,Peru,Sudamericana,UCV
p235873,Cabezas,Ecuador,Primera División,Sarmiento
p273730,Cabrera,Argentina,Primera División,Central Córdoba
p242294,Cacciabue,Argentina,Primera División,Newell's
p222109,Cadden,Scotland,Scottish Prem,Hibernian
p247180,Abdu Conté,Portugal,CSSL,BSC Young Boys
p268672,Cagnano,Italy,Serie BKT,Südtirol
p246403,Caicedo,Ecuador,Libertadores,IDV
p236271,Caicedo,Ecuador,Sudamericana,Dep. Garcilaso
p259022,Çalhanoğlu,Germany,Bundesliga 2,Fürth 
p257172,Caliskaner,Germany,PKO BP Ekstraklasa,Motor Lublin
p272908,Camara,Guinea,LALIGA HYPERMOTION,CD Castellón
p255824,Campbell,United States,MLS,CF Montréal
p214446,Campos,Chile,Sudamericana,Everton
p259410,Campuzano,Paraguay,Libertadores,Libertad
p266474,Çanak,Turkey,Trendyol Süper Lig,Trabzonspor
p240475,Candellone,Italy,Serie BKT,SS Juve Stabia
p259317,Cañizares,Spain,Liga Portugal,Farense
p227526,Canto,Argentina,Primera División,Gimnasia
p254289,Căpușă,Romania,SUPERLIGA,FC Hermannstadt
p221952,Carrizo,Argentina,Primera División,Huracán
p73408,Antonio Casas,Spain,LALIGA HYPERMOTION,Córdoba CF
p247350,Casey,England,EFL League One,Blackpool
p273080,Castillo,Argentina,Primera División,Gimnasia
p246081,Castrillón,Colombia,Libertadores,Junior
p225708,Castro,Bolivia,Sudamericana,Universitario
p212710,Joel Pereira,Portugal,EFL League One,Reading
p211245,Cebula,Poland,PKO BP Ekstraklasa,Śląsk Wrocław
p245537,Ceïde,Norway,Eliteserien,Rosenborg BK
p266120,Celi,Peru,Libertadores,Universitario
p211267,Centurión,Argentina,Primera División,Vélez Sarsfield
p71013,Cepeda,Chile,Libertadores,Colo-Colo
p251339,Cerato,Argentina,Primera División,Instituto
p252799,Çetin,Turkey,Trendyol Süper Lig,Çaykur Rizespor
p260441,Cevallos,Ecuador,Sudamericana,Técnico U.
p261470,Chacón,Venezuela,Sudamericana,Dep. La Guaira
p276556,Chaverra,Colombia,Sudamericana,Indep. Medellín
p279904,Chavez,Ecuador,Sudamericana,Técnico U.
p276544,Cherni,Tunisia,Ligue 2 BKT,Laval MFC
p224430,Chessa,Germany,Bundesliga 2,SSV Ulm 1846
p240986,Cheukoua,Cameroon,Ö. Bundesliga,Grazer AK
p190939,Chhetri,India,ISL,Bengaluru FC
p242612,Chilufya,Zambia,3F Superliga,FC Midtjylland
p205943,Chiricheș,Romania,SUPERLIGA,FCSB
p260098,Chirino,Curaçao,LALIGA HYPERMOTION,CD Castellón
p215601,Chițu,Romania,SUPERLIGA,FC Hermannstadt
p234222,Cho Young Wook,Korea Republic,K League 1,FC Seoul
p205156,Choi Young Joon,Korea Republic,K League 1,Jeju United
p246729,Chouaref,France,CSSL,FC Sion
p248780,Chougrani,France,Ligue 2 BKT,Rodez AF
p269880,Christodoulou,Cyprus,Liga Cyprus,APOEL FC
p251951,Cicconi,Italy,Serie BKT,Carrarese Calcio
p264683,Ciervo,Italy,Serie BKT,Cosenza
p223045,Çiftçi,Turkey,Trendyol Süper Lig,Sivasspor
p239050,Çiftpınar,Turkey,Trendyol Süper Lig,Kasımpaşa
p73317,Cipenga,Congo DR,LALIGA HYPERMOTION,CD Castellón
p260141,Cîrjan,Romania,SUPERLIGA,FC Dinamo 1948
p228283,Civelek,Turkey,Trendyol Süper Lig,Kayserispor
p255258,Óscar Clemente,Spain,LALIGA HYPERMOTION,Levante UD
p278844,Colpa,Colombia,Sudamericana,Alianza FC
p232699,Comas,Argentina,Sudamericana,Sportivo Luqueño
p228592,Confais,France,Ligue 1 McDonald's,Havre AC
p200059,Coosemans,Belgium,1A Pro League,RSC Anderlecht
p231897,Corboz,United States,3. Liga,Arminia Bielefeld
p72708,Córdoba,Panama,EFL Championship,Norwich
p239747,Córdova,Venezuela,Trendyol Süper Lig,Alanyaspor
p215036,Cornejo,Chile,Libertadores,LDU Quito
p239203,Coudert,France,Ligue 1 McDonald's,Stade Brestois 29
p240863,Coventry,Republic of Ireland,EFL League One,Charlton Ath
p246610,Cozzani,Argentina,Primera División,Platense
p252088,Saúl Crespo,Spain,ISL,East Bengal
p278049,Crnac,Croatia,EFL Championship,Norwich
p255453,Cruz,Argentina,Serie A Enilive,Hellas Verona
p254913,Cubero,Spain,LALIGA HYPERMOTION,SD Eibar
p270573,Cuero,Ecuador,Sudamericana,Delfín SC
p218975,Cuero,Ecuador,Sudamericana,Técnico U.
p271532,Pablo Cuñat,Spain,LALIGA HYPERMOTION,FC Cartagena
p253461,Cundle,England,Premier League,Wolves
p264467,Çuni,Albania,Serie BKT,Frosinone
p198190,Cunningham,Republic of Ireland,SSE Airtricity PD,Galway United
p276367,Curda,Germany,Bundesliga 2,SC Paderborn 07
p239768,Czerwiński,Poland,PKO BP Ekstraklasa,GKS Katowice
p257767,D'Errico,Italy,Serie BKT,Bari
p239307,D'Haese,Belgium,3. Liga,Rot-Weiss Essen
p271620,Leo Bolgado,Brazil,SUPERLIGA,CFR 1907 Cluj
p226953,Da Silva,Uruguay,Sudamericana,Wanderers
p269688,Kayky,Brazil,Eredivisie,Sparta Rotterdam
p256971,Marrony,Brazil,3F Superliga,FC Midtjylland
p235932,Dadakdeniz,Turkey,Trendyol Süper Lig,Antalyaspor
p235157,Daferner,Germany,3. Liga,Dynamo Dresden
p224838,Dagerstål,Sweden,PKO BP Ekstraklasa,Lech Poznań
p235769,Dale,England,EFL Championship,Oxford United
p227918,Dalmonte,Italy,Serie BKT,Salernitana
p269866,Danhof,Germany,3. Liga,1860 München
p264390,Davis,United States,MLS,Sporting KC
p214088,Dawson,England,EFL League One,Rotherham Utd
p229288,de Boer,Holland,3F Superliga,AaB
p270363,de Gevigney,France,EFL League One,Barnsley
p73318,Jesús de Miguel,Spain,LALIGA HYPERMOTION,CD Castellón
p225765,Matheus Sales,Brazil,K League 1,Ulsan Hyundai
p235629,De Wolf,Belgium,1A Pro League,KV Mechelen
p252484,Deaconu,Romania,SUPERLIGA,FC Hermannstadt
p213323,Decarli,Switzerland,CSSL,GC Zürich
p230607,Deichmann,Germany,3. Liga,FC Ingolstadt 04
p268106,Dekker,Holland,Eredivisie,AZ
p220637,Moi Delgado,Spain,LALIGA HYPERMOTION,Racing de Ferrol
p239010,Delmás,Spain,LALIGA HYPERMOTION,Racing de Ferrol
p258777,Demirbağ,Turkey,Trendyol Süper Lig,Konyaspor
p270014,Deniz,Germany,3. Liga,1860 München
p273964,Depietri,Argentina,Libertadores,Talleres
p216105,Dewaele,Belgium,1A Pro League,KV Kortrijk
p256214,Di Serio,Italy,Serie BKT,Spezia
p219767,Diakhité,Senegal,3F Superliga,AaB
p275372,Diallo,Senegal,Ligue 2 BKT,FC Metz
p255222,Díaz,Venezuela,Libertadores,Dep. Táchira
p266792,Dican,Romania,SUPERLIGA,Farul Constanța
p254184,Diez,Peru,Sudamericana,Dep. Garcilaso
p258365,Pedro Ferreira,Portugal,Liga Portugal,Santa Clara
p271680,Diop,Senegal,CSSL,Yverdon Sport FC
p275019,Diop,France,Ligue 1 McDonald's,AS Monaco
p272809,Djoco,France,Ligue 2 BKT,FC Annecy
p273859,Djukanović,Montenegro,1A Pro League,Standard Liège
p266815,Doak,Scotland,EFL Championship,Middlesbrough
p260083,John Donald,Spain,LALIGA HYPERMOTION,Elche CF
p236735,Josué Dorrio,Spain,LALIGA HYPERMOTION,Racing de Ferrol
p74067,Matheus Dias,Brazil,Liga Portugal,Nacional
p247476,Dotson,United States,MLS,Minnesota United
p257078,Doucouré,Mali,Ligue 2 BKT,Laval MFC
p240603,Doyle-Hayes,Republic of Ireland,Scottish Prem,Hibernian
p258864,Drljača,Germany,Bundesliga,VfB Stuttgart
p262105,Duranville,Belgium,Bundesliga,Borussia Dortmund
p237407,Durkin,United States,MLS,St. Louis CITY SC
p239513,Earl,England,EFL League One,Barnsley
p267611,Ebiowei,England,EFL Championship,Oxford United
p275515,Echenique,Venezuela,Libertadores,Caracas FC
p234927,Edwards,Canada,MLS,CF Montréal
p268131,Egan-Riley,England,EFL Championship,Burnley
p240158,Ehlich,Germany,3. Liga,SV Sandhausen
p200466,Eicher,Germany,Bundesliga,Heidenheim
p271061,Ekomié,Gabon,Ligue 1 McDonald's,Angers SCO
p215412,Elder,Australia,EFL Championship,Derby County
p240677,Ellingsen,Norway,Allsvenskan,AIK
p260638,Elmaz,Turkey,Trendyol Süper Lig,Fenerbahçe
p235913,Embleton,England,EFL League One,Blackpool
p262962,Ementa,Denmark,3F Superliga,Viborg FF
p263068,Ennali,Germany,MLS,Houston Dynamo
p234177,Ennis,England,EFL Championship,Stoke City
p265609,Enrique,Argentina,Primera División,Banfield
p243946,Erceg,Croatia,Eredivisie,Fortuna Sittard
p208437,Eriksson,Sweden,Allsvenskan,Djurgårdens IF
p240922,Dani Escriche,Spain,LALIGA HYPERMOTION,FC Cartagena
p239175,Eskesen,Denmark,Eliteserien,FK Haugesund
p220074,Espejord,Norway,Eliteserien,FK Bodø/Glimt
p245528,Edu Espiau,Spain,LALIGA HYPERMOTION,Burgos CF
p277327,Esposito,Italy,Serie BKT,Spezia
p246296,Etete,England,EFL Championship,Cardiff City
p231580,Evans,England,EFL League One,Huddersfield
p262117,Ezeh,Germany,Bundesliga 2,Hannover 96
p276259,Fábry,Slovakia,SUPERLIGA,UTA Arad
p257399,Faghir,Denmark,Bundesliga,VfB Stuttgart
p206553,Falette,Guinea,Ligue 2 BKT,FC Martigues
p228735,Farías,Venezuela,Sudamericana,Dep. La Guaira
p192363,Fenger,Denmark,Allsvenskan,Hammarby IF
p224538,Pedro Nuno,Portugal,PKO BP Ekstraklasa,Korona Kielce
p247084,Fernandez,United States,MLS,Colorado Rapids
p263676,Roberto,Spain,Liga Portugal,SC Braga
p267701,Ferreira,Uruguay,Sudamericana,Wanderers
p274046,Ferreira,Uruguay,Sudamericana,Defensa
p238507,Fernando Fonseca,Portugal,Liga Portugal,AVS Futebol SAD
p229608,Frédéric Maciel,Portugal,SUPERLIGA,SC Oțelul Galați
p210880,Fiamozzi,Italy,Serie BKT,Reggiana
p239635,Fila,Poland,1A Pro League,FCV Dender EH
p227945,Findlay,Scotland,Scottish Prem,Kilmarnock
p234260,Fisher,England,EFL Championship,Swansea City
p261661,Fixelles,Belgium,1A Pro League,KVC Westerlo
p268791,Florenzi,Italy,Serie BKT,Cosenza
p196873,Flores,Venezuela,Sudamericana,Carabobo FC
p227916,Flores,Honduras,MLS,Toronto FC
p269977,Théo Fonseca,Portugal,Liga Portugal,FC Famalicão
p274196,Fonseca,Uruguay,Sudamericana,Wanderers
p268529,Forde,England,EFL League One,Bristol Rovers
p244240,Forino,St. Lucia,EFL League One,Bolton
p202819,Forrester,Republic of Ireland,SSE Airtricity PD,St. Pats
p204353,Forsyth,Scotland,EFL Championship,Derby County
p239393,Frieser,Austria,Ö. Bundesliga,Grazer AK
p227932,Fröde,Germany,3. Liga,FC Ingolstadt 04
p264188,Fukui,Japan,Liga Portugal,Arouca
p270905,Fuseini,Ghana,1A Pro League,R. Union St.-G.
p264790,Gabriel,Czech Republic,3F Superliga,FC Midtjylland
p241566,Gallardo,Argentina,Primera División,Ind. Rivadavia
p209852,Galloway,Zimbabwe,EFL Championship,Plymouth Argyle
p262240,Galván,Argentina,Primera División,Tigre
p213835,Gammelby,Denmark,3F Superliga,Silkeborg IF
p239116,Ganea,Romania,SUPERLIGA,Farul Constanța
p269566,Gantenbein,Switzerland,Bundesliga 2,FC Schalke 04
p200196,Gaona Lugo,Paraguay,Sudamericana,Club Nacional
p262148,Garayalde,Argentina,Primera División,Gimnasia
p260332,Garcés,Venezuela,Sudamericana,Metropolitanos
p274200,García,Argentina,Libertadores,Cobresal
p71213,García,Uruguay,Sudamericana,Cerro Largo
p258766,Pablo García,Spain,LALIGA HYPERMOTION,R. Sporting
p200294,Edu García,Spain,CSL,SZ Peng City
p261388,Garnås,Norway,Eliteserien,Lillestrøm SK
p235957,Gaspar,France,Ligue 2 BKT,Pau FC
p224925,Gaudino,Germany,3. Liga,Aleman. Aachen
p274197,Gelli,Italy,Serie BKT,Frosinone
p264137,Gene,France,Ligue 2 BKT,Amiens SC
p274230,Jader,Brazil,Sudamericana,Uni. Católica
p212511,Geria,Australia,A-League,Melb. Victory
p255886,Gerometta,Argentina,Primera División,Unión
p226656,Gertmonas,Lithuania,SUPERLIGA,FC Univ. Cluj
p276027,Ghrieb,France,Ligue 2 BKT,En Avant Guingamp
p261261,Giani,Argentina,Primera División,Atlético Tucumán
p240813,Gibson,England,EFL League Two,Doncaster
p216348,Gillekens,Belgium,1A Pro League,KVC Westerlo
p260138,Giménez,Paraguay,Libertadores,Cerro Porteño
p190547,Glik,Poland,PKO BP Ekstraklasa,Cracovia
p232110,Glover,Australia,EFL Championship,Middlesbrough
p203393,Gnahoré,France,SUPERLIGA,FC Dinamo 1948
p276650,Golubović,Slovenia,SUPERLIGA,FC Dinamo 1948
p193147,Gonçalves,France,Ligue 2 BKT,Laval MFC
p219780,Claude Gonçalves,Portugal,PKO BP Ekstraklasa,Legia Warszawa
p244235,Gong,Nigeria,PKO BP Ekstraklasa,Widzew Łódź
p276392,Gönül,Turkey,Trendyol Süper Lig,Samsunspor
p242146,González,Chile,Sudamericana,Everton
p237159,González,Argentina,Libertadores,Huachipato
p260546,Urko González,Spain,LALIGA EA SPORTS,Real Sociedad
p277649,Hugo González,Spain,LALIGA HYPERMOTION,FC Cartagena
p228997,Goode,England,EFL League One,Stevenage
p263861,Goodrham,Republic of Ireland,EFL Championship,Oxford United
p264418,Gorby,France,Liga Portugal,SC Braga
p276342,Gözüsirin,Turkey,3. Liga,Wehen Wiesbaden
p202799,Graham,England,EFL League One,Leyton Orient
p183513,Grahl,Germany,Bundesliga,Frankfurt
p71248,Graneros,Argentina,Sudamericana,Real Tomayapo
p242690,Graves,Denmark,Eredivisie,PEC Zwolle
p228814,Green,England,EFL League One,Rotherham Utd
p212417,Gregor,Denmark,3F Superliga,Lyngby BK
p247027,Ruan,Brazil,MLS,FC Dallas
p235906,Grødem,Norway,CSSL,Yverdon Sport FC
p262691,Grzybek,Poland,PKO BP Ekstraklasa,Zagłębie Lubin
p237122,Guidara,Argentina,Primera División,Vélez Sarsfield
p244460,Guidi,France,Ligue 2 BKT,SC Bastia
p251581,Gustafsson,Sweden,Allsvenskan,Kalmar FF
p248080,Filipe Nascimento,Portugal,PKO BP Ekstraklasa,Górnik Zabrze
p256537,Gütlbauer,Austria,Ö. Bundesliga,Wolfsberger AC
p243041,Guttau,Germany,3. Liga,1860 München
p164505,Guzan,United States,MLS,Atlanta United
p270209,Gyabi,England,EFL Championship,Plymouth Argyle
p237204,Hackett,St. Lucia,EFL League One,Lincoln City
